,molecule_chembl_id,standard_value,canonical_smiles,bio_class
1297,CHEMBL4442228,102300.0,C/C=C/COC(=O)CCC(=O)c1cc(C(C)C)c(OCC)cc1C,inactive
1298,CHEMBL4467127,500000.0,CCOc1cc(C)c(C(=O)CCC(=O)OCc2ccccc2)cc1C(C)C,inactive
1299,CHEMBL287556,21800.0,O=c1cc(CO)occ1O,inactive
1300,CHEMBL443605,610.0,CCCCCCc1ccc(O)cc1O,active
1301,CHEMBL287556,10680.0,O=c1cc(CO)occ1O,inactive
1302,CHEMBL4439507,390.0,OC[C@H]1O[C@@H](OCCCCCCCCCCCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,active
1303,CHEMBL4462064,410.0,OC[C@H]1O[C@@H](OCCCCCCCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,active
1304,CHEMBL4456030,630.0,OC[C@H]1O[C@@H](OCCCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,active
1305,CHEMBL4465094,1360.0,OC[C@H]1O[C@@H](OCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,intermediate
1306,CHEMBL4541503,3620.0,OC[C@H]1O[C@@H](OCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,intermediate
1307,CHEMBL4453823,35900.0,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1308,CHEMBL232202,366000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1309,CHEMBL478753,19000.0,OC[C@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1310,CHEMBL232202,560000.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1311,CHEMBL4517906,199000.0,CC(C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,inactive
1312,CHEMBL4446819,147000.0,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)O)[C@@H](C)O)[C@@H](C)CC,inactive
1313,CHEMBL4544656,187000.0,C[C@@H](O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CS)C(=O)O,inactive
1314,CHEMBL4559836,127000.0,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,inactive
1315,CHEMBL4439261,78000.0,C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,inactive
1316,CHEMBL4443623,73000.0,CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,inactive
1317,CHEMBL4458169,90000.0,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)O,inactive
1318,CHEMBL4538419,153000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O,inactive
1319,CHEMBL4589490,128000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CS)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O)C(C)C,inactive
1320,CHEMBL4579935,220000.0,CC(C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)O,inactive
1321,CHEMBL4518766,53000.0,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)O,inactive
1322,CHEMBL4436224,106000.0,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,inactive
1323,CHEMBL4537271,176000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,inactive
1324,CHEMBL4553250,166000.0,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,inactive
1325,CHEMBL4455811,25.6,O=C(/C=C/c1ccc(O)cc1O)Nc1ccccc1,active
1326,CHEMBL4463984,11.2,CCN(CC)C(=O)/C=C/c1ccc(O)cc1O,active
1327,CHEMBL4448917,314500.0,COc1cccc(OC(=O)COC(=O)c2cccc(O)c2)c1,inactive
1328,CHEMBL4519402,337700.0,COc1cccc(OC(=O)COC(=O)c2ccc(O)cc2)c1,inactive
1329,CHEMBL4582859,298700.0,COc1cccc(OC(=O)COC(=O)c2ccc(O)c(O)c2)c1,inactive
1330,CHEMBL4578912,23800.0,COc1cccc(OC(=O)COC(=O)c2ccc(O)cc2O)c1,inactive
1331,CHEMBL4468115,192700.0,COc1cccc(OC(=O)COC(=O)c2cc(O)cc(O)c2)c1,inactive
1332,CHEMBL4437587,39400.0,COc1cccc(OC(=O)COC(=O)/C=C/c2ccccc2)c1,inactive
1333,CHEMBL4439676,172800.0,COc1cccc(OC(=O)COC(=O)/C=C/c2ccccc2O)c1,inactive
1334,CHEMBL4453514,5700.0,COc1cccc(OC(=O)COC(=O)/C=C/c2ccc(O)cc2)c1,intermediate
1335,CHEMBL287556,16700.0,O=c1cc(CO)occ1O,inactive
1336,CHEMBL4452349,123800.0,O=C(/C=C/c1ccc(O)cc1)OCC(=O)Oc1ccc2ccc(=O)oc2c1,inactive
1337,CHEMBL4555931,123100.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(F)cc3)cs1)C2,inactive
1338,CHEMBL4456453,132700.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(Cl)cc3)cs1)C2,inactive
1339,CHEMBL4473661,84970.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(Br)cc3)cs1)C2,inactive
1340,CHEMBL4438867,101200.0,Cc1ccc(-c2csc(N/N=C3/C[C@@H]4CC[C@H](C3)N4C)n2)cc1,inactive
1341,CHEMBL4463818,33740.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(C(F)(F)F)cc3)cs1)C2,inactive
1342,CHEMBL4453112,72300.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(N=[N+]=[N-])cc3)cs1)C2,inactive
1343,CHEMBL4588381,3220.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(Cl)c(Cl)c3)cs1)C2,intermediate
1344,CHEMBL4583240,3510.0,CN1[C@H]2CC[C@@H]1C/C(=N\Nc1nc(-c3ccc(Cl)cc3Cl)cs1)C2,intermediate
1345,CHEMBL196,386500.0,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,inactive
1346,CHEMBL287556,72270.0,O=c1cc(CO)occ1O,inactive
1347,CHEMBL4469172,500000.0,CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)n2cc(nn2)[C@@H]2CCCN2C1=O,inactive
1348,CHEMBL4466406,1600000.0,CC(C)[C@H]1C(=O)N2CCC[C@H]2c2cn(nn2)[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)N2CCC[C@H]2c2cn1nn2,inactive
1349,CHEMBL4453556,1500000.0,CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@@H]2CCCN2C1=O,inactive
1350,CHEMBL287556,17760.0,O=c1cc(CO)occ1O,inactive
1351,CHEMBL4587277,3670.0,Nc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c(N)c1,intermediate
1352,CHEMBL4451734,14660.0,Nc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)cc1,inactive
1353,CHEMBL4588570,3810.0,Nc1cccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c1,intermediate
1354,CHEMBL4466098,10940.0,Nc1ccccc1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,inactive
1355,CHEMBL4549197,1490.0,O=C(c1ccc(O)cc1O)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1356,CHEMBL4460618,960.0,O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1CCN(Cc2ccc(F)cc2)CC1,active
1357,CHEMBL4516730,2050.0,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1358,CHEMBL4438213,3600.0,O=C(c1cccc([N+](=O)[O-])c1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1359,CHEMBL4436887,870.0,O=C(c1ccccc1[N+](=O)[O-])N1CCN(Cc2ccc(F)cc2)CC1,active
1360,CHEMBL4518888,1050.0,O=C(c1ccc(Br)cc1Br)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1361,CHEMBL4551070,3430.0,Cc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c(C)c1,intermediate
1362,CHEMBL4514764,1400.0,COc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c(OC)c1,intermediate
1363,CHEMBL4457407,1630.0,O=C(c1ccc(C(F)(F)F)cc1C(F)(F)F)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1364,CHEMBL4514964,790.0,O=C(c1ccc(Cl)cc1Cl)N1CCN(Cc2ccc(F)cc2)CC1,active
1365,CHEMBL4541945,1910.0,O=C(c1ccc(F)cc1F)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1366,CHEMBL4526525,3380.0,O=C(c1ccc(C(F)(F)F)cc1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1367,CHEMBL4561704,8430.0,O=C(c1cccc(C(F)(F)F)c1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1368,CHEMBL4483054,480.0,O=C(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(F)cc2)CC1,active
1369,CHEMBL4527006,4610.0,O=C(c1ccc(Br)cc1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1370,CHEMBL4514324,2400.0,O=C(c1cccc(Br)c1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1371,CHEMBL4564235,2030.0,O=C(c1ccccc1Br)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1372,CHEMBL4439852,3510.0,O=C(c1ccc(Cl)cc1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1373,CHEMBL4483604,5300.0,O=C(c1cccc(Cl)c1)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1374,CHEMBL4470032,3120.0,O=C(c1ccccc1Cl)N1CCN(Cc2ccc(F)cc2)CC1,intermediate
1375,CHEMBL241902,1540.0,CN(C)c1ccc(/C=N/NC(N)=S)cc1,intermediate
1376,CHEMBL241902,2020.0,CN(C)c1ccc(/C=N/NC(N)=S)cc1,intermediate
1377,CHEMBL254119,1780.0,CN(C)c1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,intermediate
1378,CHEMBL254119,800.0,CN(C)c1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,active
1379,CHEMBL242112,380.0,NC(=S)N/N=C/c1ccccc1O,active
1380,CHEMBL390625,3900.0,NC(=S)N/N=C/c1cccc(O)c1,intermediate
1381,CHEMBL242113,410.0,NC(=S)N/N=C/c1ccc(O)cc1,active
1382,CHEMBL242113,760.0,NC(=S)N/N=C/c1ccc(O)cc1,active
1383,CHEMBL242113,3800.0,NC(=S)N/N=C/c1ccc(O)cc1,intermediate
1384,CHEMBL398206,1480.0,COc1ccc(/C=N/NC(N)=S)cc1,intermediate
1385,CHEMBL398206,7000.0,COc1ccc(/C=N/NC(N)=S)cc1,intermediate
1386,CHEMBL398206,2620.0,COc1ccc(/C=N/NC(N)=S)cc1,intermediate
1387,CHEMBL1910220,280.0,NC(=S)N/N=C/c1ccc(Br)cc1,active
1388,CHEMBL4441726,330.0,NC(=S)N/N=C/c1ccc(O)cc1Br,active
1389,CHEMBL243127,180.0,NC(=S)N/N=C/c1ccc(O)cc1O,active
1390,CHEMBL241893,6500.0,NC(=S)N/N=C/c1cc(O)ccc1O,intermediate
1391,CHEMBL4544091,30000.0,NC(=S)N/N=C/c1cc(O)cc(O)c1,inactive
1392,CHEMBL243187,40000.0,NC(=S)N/N=C/c1ccc(O)c(O)c1,inactive
1393,CHEMBL242104,5680.0,COc1cc(/C=N/NC(N)=S)ccc1O,intermediate
1394,CHEMBL242103,4880.0,COc1ccc(/C=N/NC(N)=S)cc1O,intermediate
1395,CHEMBL4578108,50000.0,COc1ccc(OC)c(/C=N/NC(N)=S)c1,inactive
1396,CHEMBL239452,15400.0,NC(=S)N/N=C/c1ccccc1Cl,inactive
1397,CHEMBL239452,1220.0,NC(=S)N/N=C/c1ccccc1Cl,intermediate
1398,CHEMBL391982,6700.0,NC(=S)N/N=C/c1ccc(Cl)cc1,intermediate
1399,CHEMBL391982,1820.0,NC(=S)N/N=C/c1ccc(Cl)cc1,intermediate
1400,CHEMBL4528307,530.0,NC(=S)N/N=C/c1ccc(OCCO)cc1,active
1401,CHEMBL4450054,920.0,CCCCOCCOc1ccc(/C=N/NC(N)=S)cc1,active
1402,CHEMBL4470474,340.0,COCCOCCOc1ccc(/C=N/NC(N)=S)cc1,active
1403,CHEMBL4474510,410.0,COCCCCOc1ccc(/C=N/NC(N)=S)cc1,active
1404,CHEMBL4566829,750.0,COCCOc1ccc(/C=N/NC(N)=S)cc1,active
1405,CHEMBL4550716,370.0,NC(=S)N/N=C/c1ccc(OCOCCO)cc1,active
1406,CHEMBL4583728,940.0,NC(=S)N/N=C/c1ccc(OCOC(CO)CO)cc1,active
1407,CHEMBL3190453,1920.0,CCOc1ccc(/C=N/NC(N)=S)cc1,intermediate
1408,CHEMBL3191540,900.0,CC(C)Oc1ccc(/C=N/NC(N)=S)cc1,active
1409,CHEMBL4569745,3030.0,CCCOc1ccc(/C=N/NC(N)=S)cc1,intermediate
1410,CHEMBL4537252,1290.0,C=CCOc1ccc(/C=N/NC(N)=S)cc1,intermediate
1411,CHEMBL4554824,2210.0,CC(C)COc1ccc(/C=N/NC(N)=S)cc1,intermediate
1412,CHEMBL4469161,1310.0,CCCCOc1ccc(/C=N/NC(N)=S)cc1,intermediate
1413,CHEMBL4464035,1090.0,CCCCCOc1ccc(/C=N/NC(N)=S)cc1,intermediate
1414,CHEMBL4459329,980.0,NC(=S)N/N=C/c1ccc(Oc2ccccc2)cc1,active
1415,CHEMBL339916,1460.0,N=C(S)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1,intermediate
1416,CHEMBL1997485,18000.0,CNC(=S)N/N=C(\C)c1ccc(OC)cc1O,inactive
1417,CHEMBL1975504,213000.0,CNC(=S)N/N=C(\C)c1ccccc1,inactive
1418,CHEMBL4453947,108000.0,CNC(=S)N/N=C(\C)c1ccccc1O,inactive
1419,CHEMBL4444253,6000.0,CNC(=S)N/N=C(\C)c1ccc(O)cc1O,intermediate
1420,CHEMBL4473479,65000.0,CNC(=S)N/N=C(\C)c1ccc(OC)cc1,inactive
1421,CHEMBL1818877,3990.0,NC(=S)N/N=C/c1ccc[nH]1,intermediate
1422,CHEMBL1818876,2350.0,NC(=S)N/N=C/c1ccco1,intermediate
1423,CHEMBL4562624,430.0,NC(=S)N/N=C/c1cccs1,active
1424,CHEMBL1741384,4148.0,C/C(=N\NC(N)=S)c1ccc[nH]1,intermediate
1425,CHEMBL4439724,824.0,C/C(=N\NC(N)=S)c1ccco1,active
1426,CHEMBL1779106,1406.0,C/C(=N\NC(N)=S)c1cccs1,intermediate
1427,CHEMBL4476794,670.0,NC(=S)N/N=C/c1cc(CO)cs1,active
1428,CHEMBL4593776,740.0,COCc1csc(/C=N/NC(N)=S)c1,active
1429,CHEMBL4464930,490.0,CCOCc1csc(/C=N/NC(N)=S)c1,active
1430,CHEMBL4547211,1420.0,NC(=S)N/N=C/c1cc(COCCO)cs1,intermediate
1431,CHEMBL4561453,196.0,NC(=S)N/N=C/c1cc(COC=O)cs1,active
1432,CHEMBL4460942,340.0,CC(=O)OCc1csc(/C=N/NC(N)=S)c1,active
1433,CHEMBL4448972,161.0,CCC(=O)OCc1csc(/C=N/NC(N)=S)c1,active
1434,CHEMBL4592899,105.0,CCCC(=O)OCc1csc(/C=N/NC(N)=S)c1,active
1435,CHEMBL4472857,110.0,CCCCC(=O)OCc1csc(/C=N/NC(N)=S)c1,active
1436,CHEMBL4515097,140.0,NC(=S)N/N=C/c1cc(COC(=O)C2CCCC2)cs1,active
1437,CHEMBL4450715,136.0,NC(=S)N/N=C/c1cc(COC(=O)C2CCCCC2)cs1,active
1438,CHEMBL4475728,68.0,NC(=S)N/N=C/c1cc(COC(=O)c2ccccc2)cs1,active
1439,CHEMBL4472593,670.0,NC(=S)N/N=C/c1ccc(-c2ccccc2)s1,active
1440,CHEMBL4455932,95300.0,O=C(/C=C/c1cccc(O)c1)NCCNC(=O)/C=C/c1cccc(O)c1,inactive
1441,CHEMBL4450699,55200.0,O=C(/C=C/c1cccc(O)c1)NCCCNC(=O)/C=C/c1cccc(O)c1,inactive
1442,CHEMBL4589117,150000.0,O=C(/C=C/c1cccc(O)c1)NCCCCNC(=O)/C=C/c1cccc(O)c1,inactive
1443,CHEMBL4546129,4600.0,O=C(/C=C/c1ccc(O)cc1)NCCNC(=O)/C=C/c1ccc(O)cc1,intermediate
1444,CHEMBL4461557,3400.0,O=C(/C=C/c1ccc(O)cc1)NCCCNC(=O)/C=C/c1ccc(O)cc1,intermediate
1445,CHEMBL4468096,6500.0,O=C(/C=C/c1ccc(O)cc1)NCCCCNC(=O)/C=C/c1ccc(O)cc1,intermediate
1446,CHEMBL4563690,84200.0,COc1ccc(/C=C/C(=O)NCCNC(=O)/C=C/c2ccc(OC)c(O)c2)cc1O,inactive
1447,CHEMBL4544904,55300.0,COc1ccc(/C=C/C(=O)NCCCNC(=O)/C=C/c2ccc(OC)c(O)c2)cc1O,inactive
1448,CHEMBL4459151,80200.0,COc1ccc(/C=C/C(=O)NCCCCNC(=O)/C=C/c2ccc(OC)c(O)c2)cc1O,inactive
1449,CHEMBL1090444,150000.0,COc1cc(/C=C/C(=O)NCCNC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive
1450,CHEMBL4544938,98300.0,COc1cc(/C=C/C(=O)NCCCNC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive
1451,CHEMBL1088758,108400.0,COc1cc(/C=C/C(=O)NCCCCNC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive
1452,CHEMBL232202,10400.0,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,inactive
1453,CHEMBL287556,129600.0,O=c1cc(CO)occ1O,inactive
1454,CHEMBL4462424,63100.0,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(O)c1C,inactive
1455,CHEMBL2172716,19720.0,COc1ccc(C(=O)N/N=C/c2ccc(Cl)cc2)cc1OC,inactive
1456,CHEMBL551629,50000.0,COc1ccc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)cc1OC,inactive
1457,CHEMBL4522717,50000.0,COc1ccc(C(=O)N/N=C/c2ccc(Br)cc2)cc1OC,inactive
1458,CHEMBL4537096,50000.0,COc1ccc(C(=O)N/N=C/c2ccc(N(C)C)cc2)cc1OC,inactive
1459,CHEMBL4577098,50000.0,COc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)cc1OC,inactive
1460,CHEMBL538930,50000.0,COc1ccc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)cc1,inactive
1461,CHEMBL4440943,35160.0,COc1ccccc1/C=N/NC(=O)c1ccc(OC)c(OC)c1,inactive
1462,CHEMBL538613,50000.0,COc1ccc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc1OC,inactive
1463,CHEMBL4537351,37410.0,COc1ccc(C(=O)N/N=C/c2cc(OC)c(OC)c(OC)c2)cc1OC,inactive
1464,CHEMBL4462059,50000.0,COc1ccc(C(=O)N/N=C/c2cc(OC)c(O)c(OC)c2)cc1OC,inactive
1465,CHEMBL2172717,50000.0,COc1ccc(C(=O)N/N=C/c2ccc(O)cc2)cc1OC,inactive
1466,CHEMBL4537189,20630.0,COc1ccc(C(=O)N/N=C/c2cccc(O)c2O)cc1OC,inactive
1467,CHEMBL4456633,50000.0,CCOc1cc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)ccc1O,inactive
1468,CHEMBL4447529,50000.0,COc1cc(/C=N/NC(=O)c2ccc(OC)c(OC)c2)ccc1O,inactive
1469,CHEMBL4442300,31530.0,COc1ccc(C(=O)N/N=C/c2ccc(O)cc2O)cc1OC,inactive
1470,CHEMBL4516347,28260.0,COc1ccc(C(=O)N/N=C/c2ccc(OC(C)=O)c(OC)c2)cc1OC,inactive
1471,CHEMBL287556,19080.0,O=c1cc(CO)occ1O,inactive
1473,CHEMBL2234987,180.0,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(O)c(OC)c1,active
1474,CHEMBL2234986,29000.0,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(O)c(O)c1,inactive
1475,CHEMBL287556,37100.0,O=c1cc(CO)occ1O,inactive
1476,CHEMBL66,27000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,inactive
1477,CHEMBL9323,200000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,inactive
1478,CHEMBL9353,150000.0,COc1cc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)ccc1O,inactive
1479,CHEMBL9509,12100.0,COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O,inactive
1480,CHEMBL589325,44900.0,COc1cc([C@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@@H]2CO)ccc1O,inactive
1481,CHEMBL130493,28800.0,COc1cc([C@@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@H]2CO)ccc1O,inactive
1482,CHEMBL4076992,35900.0,COc1cc([C@@H]2Oc3c(O)cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)cc3[C@H]2CO)ccc1O,inactive
1483,CHEMBL2397733,16500.0,COc1cc([C@H]2[C@H]3C=C([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)[C@H]4[C@@H]2CO[C@@]4(O)C3=O)ccc1O,inactive
1484,CHEMBL3542340,19800.0,COc1cc([C@@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@H]2CO)ccc1O,inactive
1485,CHEMBL592676,16700.0,COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,inactive
1486,CHEMBL287556,15300.0,O=c1cc(CO)occ1O,inactive
1487,CHEMBL66,23000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,inactive
1488,CHEMBL9323,73600.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,inactive
1489,CHEMBL9353,51200.0,COc1cc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)ccc1O,inactive
